publisher_id,publisher_name,size,view_rate,view_measurement_rate
1000533,welt.de,728x600,"0,350073855243722304","0,184518942491142001"
1000535,bundesliga,320x50,"0,453879349096466781","0,106210492141397552"
1120688,sport1.de,320x100,"0,611111111111111111","0,888888888888888889"
1000500,finanzen.net,288x376,"0,000000000000000000","0,000000000000000000"
1000493,autobild.de,800x250,"0,710342093558430508","0,961028099910793934"
1441955,myhomebook.de,500x1000,"0,926923399614061582","0,814918638041843293"
1000500,finanzen.net,411x852,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,1280x784,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,320x652,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,411x412,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,387x814,"0,000000000000000000","0,000000000000000000"
1000493,autobild.de,1x1,"0,557431009316313835","0,757537977454712767"
1000500,finanzen.net,320x663,"0,000000000000000000","0,000000000000000000"
1120688,sport1.de,300x300,"0,360298693217174860","0,929976851851851852"
1000524,techbook.de,300x250,"0,757177769018525818","0,984686959851785918"
1000500,finanzen.net,339x711,"0,000000000000000000","0,000000000000000000"
1576400,motorsport-total.com,9x9,"0,576900917799959804","0,695689864096493354"
1000500,finanzen.net,376x707,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,411x909,"0,000000000000000000","0,000000000000000000"
1000493,autobild.de,16x9,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,934x1445,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,1097x638,"0,000000000000000000","0,000000000000000000"
1000517,rollingstone.de,300x600,"0,505803648007318886","0,867208806466008826"
1000500,finanzen.net,604x918,"0,000000000000000000","0,000000000000000000"
1000494,bild.de,414x896,"0,000000000000000000","0,000000000000000000"
1000533,welt.de,3x3,"0,000000000000000000","0,000052311828147665"
1000500,finanzen.net,820x1180,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,320x671,"0,000000000000000000","0,000000000000000000"
1000510,metal-hammer.de,1000x300,"0,589322381930184805","0,648468708388814913"
1000500,finanzen.net,360x736,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,491x1003,"0,000000000000000000","0,000000000000000000"
1000494,bild.de,810x1080,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,360x744,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,420x834,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,411x803,"0,000000000000000000","0,000000000000000000"
2212555,spiele.bild.de,640x360,"0,000000000000000000","0,000000000000000000"
